STARFIRE_INCIDENT_ID,INCIDENT_DATETIME,ALARM_BOX_BOROUGH,ALARM_BOX_NUMBER,ALARM_BOX_LOCATION,INCIDENT_BOROUGH,ZIPCODE,POLICEPRECINCT,ALARM_SOURCE_DESCRIPTION_TX,INCIDENT_CLASSIFICATION,INCIDENT_CLASSIFICATION_GROUP,DISPATCH_RESPONSE_SECONDS_QY
1.50E+15,1/4/2015 16:41,BROOKLYN,330,LEONARD ST BTW MOORE ST & BOERUM ST,BROOKLYN,11206,90,Phone,Medical - Assist Civilian,Medical Emergencies,77
1.50E+15,1/4/2015 16:43,BROOKLYN,1193,4 AVE & 96 ST,BROOKLYN,11209,68,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,6
1.50E+15,1/4/2015 16:45,QUEENS,7570,20TH AVE AND 19TH ST,QUEENS,11105,114,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,17
1.50E+15,1/4/2015 16:45,BRONX,2899,WESTCHESTER & COLGATE AVES,BRONX,10472,43,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,27
1.50E+15,1/4/2015 16:45,MANHATTAN,68,CHURCH & CORTLANDT STS,MANHATTAN,10007,1,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,9
1.50E+15,1/4/2015 16:46,MANHATTAN,684,1 AVE & 30 ST,MANHATTAN,10016,17,Private Fire Alarm,Alarm System - Defective,NonMedical Emergencies,45
1.50E+15,1/4/2015 16:46,BRONX,2279,MELROSE AVE & 154 ST,BRONX,10455,40,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,7
1.50E+15,1/4/2015 16:47,MANHATTAN,1210,COLUMBUS AVE & 92 ST,MANHATTAN,10025,24,UCT/911,Utility Emergency - Gas,NonMedical Emergencies,9
1.50E+15,1/4/2015 16:48,QUEENS,5571,94 DR & 220 ST,QUEENS,11428,105,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,7
1.50E+15,1/4/2015 16:49,BROOKLYN,4075,VANDALIA AVE & BETHEL LOOP,BROOKLYN,11239,75,Phone,Medical - Assist Civilian,Medical Emergencies,74
1.50E+15,1/4/2015 16:50,QUEENS,7445,VERNON BLVD & 10 ST,QUEENS,11106,114,Phone,Assist Civilian - Non-Medical,NonMedical Emergencies,71
1.50E+15,1/4/2015 16:51,BRONX,4723,OPP 10 RICHMAN PLZ-SEDWICK AV & W 176 ST,BRONX,10453,46,Phone,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,66
1.50E+15,1/4/2015 16:51,BRONX,2989,W. TREMONT AVE & MONTGOMERY AVE,BRONX,10453,46,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,5
1.50E+15,1/4/2015 16:53,BROOKLYN,3262,AVENUE P & E 22 ST,BROOKLYN,11229,70,UCT/911,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,11
1.50E+15,1/4/2015 16:55,BROOKLYN,2306,LINDEN BLVD & EAST 52 ST,BROOKLYN,11203,67,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,5
1.50E+15,1/4/2015 16:57,BROOKLYN,1365,DWIGHT & BEARD STS,BROOKLYN,11231,76,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,5
1.50E+15,1/4/2015 16:58,BROOKLYN,3012,AVENUE N & E 16 ST,BROOKLYN,11230,70,UCT/911,Odor - Other Than Smoke,NonMedical Emergencies,10
1.50E+15,1/4/2015 17:00,BRONX,3390,JEROME AVE & 196 ST,BRONX,10468,52,UCT/911,Utility Emergency - Gas,NonMedical Emergencies,11
1.50E+15,1/4/2015 17:02,MANHATTAN,423,AVENUE A & 3 ST,MANHATTAN,10009,9,UCT/911,Utility Emergency - Water,NonMedical Emergencies,12
1.50E+15,1/4/2015 17:02,QUEENS,8909,133 AVE & 145 ST,QUEENS,11436,113,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,12
1.50E+15,1/4/2015 17:03,BRONX,3421,OLINVILLE & WARING AVES,BRONX,10467,49,Phone,Assist Civilian - Non-Medical,NonMedical Emergencies,28
1.50E+15,1/4/2015 17:04,BRONX,3669,BAYCHESTER AV & RANDOLPH ST/CRAWFORD AV,BRONX,10466,47,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,9
1.50E+15,1/4/2015 17:05,MANHATTAN,1376,W 115 ST & LENOX AVE\MALCOLM X BLVD,MANHATTAN,10026,28,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,493
1.50E+15,1/4/2015 17:06,BRONX,4668,BAKER AVE & GARFIELD ST,BRONX,10460,49,PD Link/Medical,Medical - PD Link 10-91,Medical Emergencies,7
1.50E+15,1/4/2015 17:07,BROOKLYN,1483,10 AVE & 48 ST,BROOKLYN,11219,66,Private Fire Alarm,Alarm System - Defective,NonMedical Emergencies,69
1.50E+15,1/4/2015 17:08,BROOKLYN,3834,HICKS & MILL STS,BROOKLYN,11231,76,UCT/911,Utility Emergency - Water,NonMedical Emergencies,13
1.50E+15,1/4/2015 17:09,BRONX,2329,LONGWOOD AVE & FOX ST,BRONX,10455,41,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,10
1.50E+15,1/4/2015 17:12,QUEENS,7473,31 AVE & 42 ST,QUEENS,11103,114,Phone,Utility Emergency - Gas,NonMedical Emergencies,51
1.50E+15,1/4/2015 17:15,MANHATTAN,1349,5 AVE & 112 ST,MANHATTAN,10029,23,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,5
1.50E+15,1/4/2015 17:16,QUEENS,6679,WHITEHALL TERR & HOLLIS COURT BLVD,QUEENS,11427,105,UCT/911,Demolition Debris or Rubbish Fire,NonStructural Fires,36
1.50E+15,1/4/2015 17:17,MANHATTAN,697,PARK AVE & E 32 ST,MANHATTAN,10016,14,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,5
1.50E+15,1/4/2015 17:17,BRONX,4457,FOOT OF DE KRUIF PL,BRONX,10475,45,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,13
1.50E+15,1/4/2015 17:17,BRONX,3572,PERRY AVE & RESERVOIR PL/E GUN HILL RD,BRONX,10467,52,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,15
1.50E+15,1/4/2015 17:21,QUEENS,4374,HILLSIDE AVE & PARSONS BLVD,QUEENS,11432,107,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,12
1.50E+15,1/4/2015 17:21,MANHATTAN,514,CHARLES ST & W 4 ST,MANHATTAN,10014,6,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,4
1.50E+15,1/4/2015 17:21,BRONX,2699,PUGSLEY AVE & LAFAYETTE AVE,BRONX,10473,43,UCT/911,Multiple Dwelling 'A' - Other fire,Structural Fires,11
1.50E+15,1/4/2015 17:21,BROOKLYN,1327,2 AVE & 13 ST,BROOKLYN,11215,78,Private Fire Alarm,Alarm System - Unnecessary,NonMedical Emergencies,51
1.50E+15,1/4/2015 17:22,QUEENS,6865,119 AVE & 222 ST,QUEENS,11411,105,UCT/911,Odor - Other Than Smoke,NonMedical Emergencies,28
1.50E+15,1/4/2015 17:23,BROOKLYN,814,WILSON AVE & COVERT ST,BROOKLYN,11207,83,UCT/911,Non-Medical MFA - Phone,NonMedical MFAs,6
1.50E+15,1/4/2015 17:24,BROOKLYN,3576,W 5 ST 400' S 0F NEPTUNE AVE,BROOKLYN,11224,60,Verbal,Medical - Assist Civilian,Medical Emergencies,45
1.50E+15,1/4/2015 17:26,BROOKLYN,2149,GLENWOOD RD & E 105 ST,BROOKLYN,11236,69,UCT/911,Multiple Dwelling 'A' - Other fire,Structural Fires,7
1.50E+15,1/4/2015 17:28,QUEENS,5321,HILLSIDE AVE & 188 ST,QUEENS,11432,107,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,314
1.50E+15,1/4/2015 17:28,QUEENS,7736,ASTORIA BLVD AND 97TH ST,QUEENS,11369,115,UCT/911,Utility Emergency - Gas,NonMedical Emergencies,10
1.50E+15,1/4/2015 17:29,BRONX,2552,WEST FARMS RD & 167 ST,BRONX,10459,42,UCT/911,Private Dwelling Fire,Structural Fires,19
1.50E+15,1/4/2015 17:30,BRONX,3485,ARNOW AVE & EASTCHESTER RD,BRONX,10469,49,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,7
1.50E+15,1/4/2015 17:31,BROOKLYN,1655,HOPKINSON AVE/BOYLAND ST & PROSPECT PL,BROOKLYN,11233,73,UCT/911,Carbon Monoxide - Code 2 - Incident (1-9 ppm),NonMedical Emergencies,6
1.50E+15,1/4/2015 17:32,BROOKLYN,2526,20 AVE & 53 ST,BROOKLYN,11204,66,UCT/911,Private Dwelling Fire,Structural Fires,10
1.50E+15,1/4/2015 17:33,MANHATTAN,1709,BROADWAY & 171 ST,MANHATTAN,10032,33,UCT/911,Odor - Other Than Smoke,NonMedical Emergencies,74
1.50E+15,1/4/2015 17:33,MANHATTAN,567,5 AVE & 16 ST,MANHATTAN,10003,13,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,5
1.50E+15,1/4/2015 17:36,QUEENS,1086,BEACH 20 ST & ELK DR,QUEENS,11691,101,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,8
1.50E+15,1/4/2015 17:36,MANHATTAN,915,8 AVE & W 57 ST,MANHATTAN,10019,18,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,15
1.50E+15,1/4/2015 17:37,BROOKLYN,1483,10 AVE & 48 ST,BROOKLYN,11219,66,Private Fire Alarm,Hospital Fire,Structural Fires,52
1.50E+15,1/4/2015 17:39,MANHATTAN,837,7 AVE & 48 ST,MANHATTAN,10036,18,Private Fire Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,74
1.50E+15,1/4/2015 17:39,QUEENS,9800,ARCHER AVE & STANDARD PL,QUEENS,11433,103,Verbal,Vehicle Accident - Other,NonMedical Emergencies,26
1.50E+15,1/4/2015 17:39,MANHATTAN,1229,CENTRAL PARK W & W 95 ST,MANHATTAN,10025,24,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,13
1.50E+15,1/4/2015 17:39,BROOKLYN,123,DRIGGS AVE &  N 7 ST,BROOKLYN,11211,94,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,7
1.50E+15,1/4/2015 17:39,QUEENS,6463,76 AVE & 270 ST,QUEENS,11004,105,BARS,Odor - Other Than Smoke,NonMedical Emergencies,6
1.50E+15,1/4/2015 17:41,BRONX,2560,FRANKLIN AVE & 167 ST,BRONX,10456,42,UCT/911,Utility Emergency - Water,NonMedical Emergencies,15
1.50E+15,1/4/2015 17:41,QUEENS,4788,MERRICK BLVD & 89 AVE,QUEENS,11432,103,PD Link/Medical,Medical - PD Link 10-91,Medical Emergencies,1534
1.50E+15,1/4/2015 17:42,QUEENS,7842,ROOSEVELT AVE & 82 ST,QUEENS,11372,115,PD Link/Medical,Medical - PD Link 10-91,Medical Emergencies,32
1.50E+15,1/4/2015 17:42,MANHATTAN,1473,AMSTERDAM AVE & LA SALLE ST,MANHATTAN,10027,26,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,8
1.50E+15,1/4/2015 17:43,MANHATTAN,551,GREENWICH AVE & W 13 ST,MANHATTAN,10011,6,PD Link/Medical,Medical - PD Link 10-91,Medical Emergencies,10
1.50E+15,1/4/2015 17:44,BRONX,3390,JEROME AVE & 196 ST,BRONX,10468,52,Phone,Assist Civilian - Non-Medical,NonMedical Emergencies,57
1.50E+15,1/4/2015 17:44,BROOKLYN,1865,SUTTER AVE & CRESCENT ST,BROOKLYN,11208,75,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,9
1.50E+15,1/4/2015 17:44,MANHATTAN,424,E 3 ST & AVE C\LOISAIDA AVE,MANHATTAN,10009,9,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,10
1.50E+15,1/4/2015 17:45,BRONX,2309,PARK AVE & 158 ST,BRONX,10451,40,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,5
1.50E+15,1/4/2015 17:45,MANHATTAN,1544,CONVENT AVE & 133 ST,MANHATTAN,10027,26,UCT/911,Odor - Other Than Smoke,NonMedical Emergencies,12
1.50E+15,1/4/2015 17:47,BRONX,4808,ALLERTON AND THROOP AVES,BRONX,10469,49,UCT/911,Private Dwelling Fire,Structural Fires,10
1.50E+15,1/4/2015 17:48,BROOKLYN,3448,CROPSEY AVE & BAY 47 ST,BROOKLYN,11214,60,UCT/911,Undefined Emergency,NonMedical Emergencies,66
1.50E+15,1/4/2015 17:49,BROOKLYN,3065,AVENUE I & E 31 ST,BROOKLYN,11210,70,UCT/911,Odor - Other Than Smoke,NonMedical Emergencies,37
1.50E+15,1/4/2015 17:51,BRONX,3123,E BURNSIDE AVE & GRAND CONCOURSE,BRONX,10453,46,Private Fire Alarm,Alarm System - Defective,NonMedical Emergencies,53
1.50E+15,1/4/2015 17:51,RICHMOND / STATEN ISLAND,18,RICHMOND TERR & WESTERVELT AVE,RICHMOND / STATEN ISLAND,10301,120,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,9
1.50E+15,1/4/2015 17:51,MANHATTAN,1488,POWELL BLVD & 126 ST,MANHATTAN,10027,28,Private Fire Alarm,Alarm System - Defective,NonMedical Emergencies,58
1.50E+15,1/4/2015 17:51,BRONX,2380,CAULDWELL AVE & 163 ST,BRONX,10456,42,PD Link/Medical,Medical - PD Link 10-91,Medical Emergencies,12
1.50E+15,1/4/2015 17:52,MANHATTAN,586,6 AVE & W 19 ST,MANHATTAN,10011,13,Private Fire Alarm,Alarm System - Defective,NonMedical Emergencies,49
1.50E+15,1/4/2015 17:55,BRONX,2754,JEROME AVE & W 170 ST,BRONX,10452,44,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,11
1.50E+15,1/4/2015 17:55,BRONX,2527,WOODYCREST AVE & W 165 ST,BRONX,10452,44,UCT/911,Utility Emergency - Water,NonMedical Emergencies,20
1.50E+15,1/4/2015 17:57,BROOKLYN,1244,5 AVE & PARK PL,BROOKLYN,11217,78,UCT/911,Utility Emergency - Gas,NonMedical Emergencies,10
1.50E+15,1/4/2015 17:57,RICHMOND / STATEN ISLAND,3242,ARMSTRONG AVE AND EAST MACON AVE,RICHMOND / STATEN ISLAND,10308,122,Private Fire Alarm,Alarm System - Testing,NonMedical Emergencies,100
1.50E+15,1/4/2015 17:58,BROOKLYN,3864,19 AVE & 68 ST,BROOKLYN,11204,62,UCT/911,Odor - Other Than Smoke,NonMedical Emergencies,21
1.50E+15,1/4/2015 17:58,BROOKLYN,1704,BLAKE AVE & HINSDALE ST,BROOKLYN,11207,75,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,10
1.50E+15,1/4/2015 18:00,BROOKLYN,395,S/S PARK AVE AT CUMBERLAND ST,BROOKLYN,11205,88,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,14
1.50E+15,1/4/2015 18:00,BRONX,3757,BROADWAY & W 238 ST,BRONX,10463,50,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,7
1.50E+15,1/4/2015 18:02,QUEENS,4161,CATALPA AVE & FRESH POND RD,QUEENS,11385,104,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,7
1.50E+15,1/4/2015 18:02,MANHATTAN,1668,ST. NICHOLAS AVE & 155 ST,MANHATTAN,10032,33,UCT/911,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,16
1.50E+15,1/4/2015 18:04,MANHATTAN,60,PEARL ST & MAIDEN LA,MANHATTAN,10038,1,Private Fire Alarm,Alarm System - Defective,NonMedical Emergencies,58
1.50E+15,1/4/2015 18:05,MANHATTAN,966,3 AVE & E 64 ST,MANHATTAN,10065,19,Private Fire Alarm,Alarm System - Defective,NonMedical Emergencies,63
1.50E+15,1/4/2015 18:08,MANHATTAN,205,HENRY & MARKET STS,MANHATTAN,10002,7,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,7
1.50E+15,1/4/2015 18:08,MANHATTAN,602,9 AVE & W 22 ST,MANHATTAN,10011,10,UCT/911,Carbon Monoxide - Code 1 - Investigation,NonMedical Emergencies,23
1.50E+15,1/4/2015 18:09,BRONX,2721,ED L GRANT HWY & 170 ST,BRONX,10452,44,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,6
1.50E+15,1/4/2015 18:11,MANHATTAN,551,GREENWICH AVE & W 13 ST,MANHATTAN,10011,6,PD Link/Medical,Medical - PD Link 10-91,Medical Emergencies,9
1.50E+15,1/4/2015 18:11,BROOKLYN,1233,CARLTON AVE & PROSPECT PL,BROOKLYN,11238,78,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,6
1.50E+15,1/4/2015 18:11,MANHATTAN,858,3 AVE & E 50 ST,MANHATTAN,10022,17,UCT/911,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,11
1.50E+15,1/4/2015 18:11,QUEENS,1231,BEACH CHANNEL DR & BEACH 51 ST,QUEENS,11691,101,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,6
1.50E+15,1/4/2015 18:12,RICHMOND / STATEN ISLAND,3590,WOEHRLE AVE & LUDLOW ST,RICHMOND / STATEN ISLAND,10312,123,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,6
1.50E+15,1/4/2015 18:12,BRONX,2907,BRYANT AVE & 173 ST,BRONX,10460,42,UCT/911,Utility Emergency - Water,NonMedical Emergencies,9
1.50E+15,1/4/2015 18:13,BROOKLYN,817,CENTRAL AVE & DECATUR ST,BROOKLYN,11207,83,UCT/911,Non-Medical MFA - Phone,NonMedical MFAs,13
1.50E+15,1/4/2015 18:15,QUEENS,4700,111TH AVE AND 123RD ST,QUEENS,11420,106,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,7
1.50E+15,1/4/2015 18:16,BROOKLYN,267,SCHOLES & HUMBOLDT STS,BROOKLYN,11206,90,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,10
1.50E+15,1/4/2015 18:16,BROOKLYN,2973,AVENUE O & E 3 ST,BROOKLYN,11230,66,UCT/911,Defective Oil Burner,NonMedical Emergencies,14
1.50E+15,1/4/2015 18:16,BROOKLYN,1159,4 AVE & 85 ST,BROOKLYN,11209,68,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,8
1.50E+15,1/4/2015 18:17,BROOKLYN,2368,RALPH AVE & GLENWOOD RD,BROOKLYN,11236,63,UCT/911,Automobile Fire,NonStructural Fires,10
1.50E+15,1/4/2015 18:19,BRONX,4258,JARVIS AVE & MIDDLETOWN RD,BRONX,10461,45,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,6
1.50E+15,1/4/2015 18:21,MANHATTAN,833,10 AVE & W 47 ST,MANHATTAN,10036,18,UCT/911,Carbon Monoxide - Code 3 - Emergency (over 9 ppm),NonMedical Emergencies,7
1.50E+15,1/4/2015 18:21,BROOKLYN,2738,FORT HAMILTON PWAY & 95 ST,BROOKLYN,11209,68,UCT/911,Manhole Fire - Other,NonStructural Fires,39
1.50E+15,1/4/2015 18:22,BRONX,2229,CAULDWELL AVE & E 149 ST,BRONX,10455,40,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,9
1.50E+15,1/4/2015 18:22,BRONX,2590,WASHINGTON AVE & 168 ST,BRONX,10456,42,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,6
1.50E+15,1/4/2015 18:23,MANHATTAN,1676,BROADWAY & 158 ST,MANHATTAN,10032,33,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,6
1.50E+15,1/4/2015 18:23,MANHATTAN,1531,CONVENT AVE & 131 ST,MANHATTAN,10027,26,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,9
1.50E+15,1/4/2015 18:24,BROOKLYN,836,BROADWAY & ROCKAWAY AVE,BROOKLYN,11207,83,UCT/911,Non-Medical MFA - Phone,NonMedical MFAs,30
1.50E+15,1/4/2015 18:25,BROOKLYN,2877,19 AVE & 86 ST,BROOKLYN,11214,62,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,4
1.50E+15,1/4/2015 18:26,MANHATTAN,1461,2 AVE & 123 ST,MANHATTAN,10035,25,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,11
1.50E+15,1/4/2015 18:27,MANHATTAN,623,7 AVE & 24 ST,MANHATTAN,10011,10,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,43
1.50E+15,1/4/2015 18:27,MANHATTAN,404,LUDLOW ST & STANTON ST,MANHATTAN,10002,7,Phone,Odor - Other Than Smoke,NonMedical Emergencies,78
1.50E+15,1/4/2015 18:29,QUEENS,7321,SKILLMAN AVE & 48 ST,QUEENS,11104,108,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,4
1.50E+15,1/4/2015 18:29,MANHATTAN,586,6 AVE & W 19 ST,MANHATTAN,10011,13,Private Fire Alarm,Alarm System - Testing,NonMedical Emergencies,58
1.50E+15,1/4/2015 18:30,BROOKLYN,815,WILSON AVE & COOPER ST,BROOKLYN,11207,83,UCT/911,Non-Medical MFA - Phone,NonMedical MFAs,7
1.50E+15,1/4/2015 18:30,MANHATTAN,1169,AMSTERDAM AVE & 87 ST,MANHATTAN,10024,24,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,15
1.50E+15,1/4/2015 18:31,BROOKLYN,725,KNICKERBOCKER AVE & TROUTMAN ST,BROOKLYN,11237,83,Private Fire Alarm,Odor - Other Smoke,NonMedical Emergencies,75
1.50E+15,1/4/2015 18:31,MANHATTAN,1795,ACADEMY AND COOPER STS,MANHATTAN,10034,34,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,22
1.50E+15,1/4/2015 18:31,BROOKLYN,266,BUSHWICK AVE & STAGG ST,BROOKLYN,11206,90,PD Link/Medical,Medical - PD Link 10-91,Medical Emergencies,7
1.50E+15,1/4/2015 18:32,MANHATTAN,1359,ST. NICHOLAS AVE & 113 ST,MANHATTAN,10026,28,Phone,Odor - Other Than Smoke,NonMedical Emergencies,53
1.50E+15,1/4/2015 18:32,BROOKLYN,1656,EAST NEW YORK AVE & BRISTOL ST,BROOKLYN,11212,73,Verbal,Non-Medical 10-91 (Unnecessary Alarm),NonMedical Emergencies,32
1.50E+15,1/4/2015 18:32,MANHATTAN,899,10 AVE & W 55 ST,MANHATTAN,10019,18,UCT/911,Carbon Monoxide - Code 3 - Emergency (over 9 ppm),NonMedical Emergencies,10
1.50E+15,1/4/2015 18:33,BRONX,2707,WEBSTER AVE & 169 ST,BRONX,10456,42,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,8
1.50E+15,1/4/2015 18:35,QUEENS,6819,114 AVE & 227 ST,QUEENS,11411,105,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,8
1.50E+15,1/4/2015 18:36,BRONX,2761,WALTON AVE & 171 ST,BRONX,10452,44,UCT/911,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,13
1.50E+15,1/4/2015 18:36,RICHMOND / STATEN ISLAND,4717,BAYVIEW AVE & HYLAN BLVD,RICHMOND / STATEN ISLAND,10309,123,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,18
1.50E+15,1/4/2015 18:37,BROOKLYN,1722,RIVERDALE & GEORGIA AVES,BROOKLYN,11207,75,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,5
1.50E+15,1/4/2015 18:38,BRONX,2886,WESTCHESTER & OLMSTEAD AVES,BRONX,10462,43,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,4
1.50E+15,1/4/2015 18:39,BRONX,2773,INWOOD AVE & MCCOMBS RD,BRONX,10452,44,UCT/911,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,28
1.50E+15,1/4/2015 18:40,MANHATTAN,451,AVENUE D & 10 ST,MANHATTAN,10009,9,UCT/911,Assist Civilian - Non-Medical,NonMedical Emergencies,32
1.50E+15,1/4/2015 18:41,MANHATTAN,684,1 AVE & 30 ST,MANHATTAN,10016,13,PD Link/Medical,Medical - PD Link 10-91,Medical Emergencies,10
1.50E+15,1/4/2015 18:42,MANHATTAN,598,BROADWAY & W 21 ST,MANHATTAN,10010,13,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,21
1.50E+15,1/4/2015 18:42,RICHMOND / STATEN ISLAND,1143,ARLINGTON AVE AND ARLINGTON PL,RICHMOND / STATEN ISLAND,10303,121,UCT/911,Odor - Other Than Smoke,NonMedical Emergencies,21
1.50E+15,1/4/2015 18:43,RICHMOND / STATEN ISLAND,645,HOPE AVE & BAY ST,RICHMOND / STATEN ISLAND,10305,120,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,7
1.50E+15,1/4/2015 18:43,MANHATTAN,62,NASSAU ST & MAIDEN LANE,MANHATTAN,10005,1,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,10
1.50E+15,1/4/2015 18:44,MANHATTAN,1037,BROADWAY & 72 ST,MANHATTAN,10023,20,EMS Link/Medical,Medical - EMS Link 10-91,Medical Emergencies,6
1.50E+15,1/4/2015 18:44,QUEENS,9502,WOODHAVEN BLVD & 62 AVE,QUEENS,11374,104,Verbal,Medical - Assist Civilian,Medical Emergencies,59
1.50E+15,1/4/2015 18:46,BROOKLYN,1679,SACKMAN ST & PACIFIC ST,BROOKLYN,11233,73,EMS Link/Medical,Medical - Assist Civilian,Medical Emergencies,6
1.50E+15,1/4/2015 18:46,MANHATTAN,1472,CLAREMONT AVE & LA SALLE ST,MANHATTAN,10027,26,Phone,Utility Emergency - Water,NonMedical Emergencies,57
1.50E+15,1/4/2015 18:46,RICHMOND / STATEN ISLAND,681,MC CLEAN AVE & LILY POND AVE,RICHMOND / STATEN ISLAND,10305,122,UCT/911,Odor - Other Than Smoke,NonMedical Emergencies,13
1.50E+15,1/4/2015 18:46,BROOKLYN,2320,SNYDER AVE & UTICA AVE,BROOKLYN,11203,67,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,7
1.50E+15,1/4/2015 18:47,MANHATTAN,470,1 AVE & E 14 ST,MANHATTAN,10009,13,UCT/911,Non-Medical MFA - Phone,NonMedical MFAs,11
1.50E+15,1/4/2015 18:48,RICHMOND / STATEN ISLAND,4717,BAYVIEW AVE & HYLAN BLVD,RICHMOND / STATEN ISLAND,10309,123,Verbal,Medical - Assist Civilian,Medical Emergencies,44
1.50E+15,1/4/2015 18:48,BROOKLYN,815,WILSON AVE & COOPER ST,BROOKLYN,11207,83,Phone,Non-Medical MFA - Phone,NonMedical MFAs,61
1.50E+15,1/4/2015 18:49,MANHATTAN,559,7 AVE & W 14 ST,MANHATTAN,10011,6,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,8
1.50E+15,1/4/2015 18:49,BROOKLYN,3534,MERMAID AVE & W 29 ST,BROOKLYN,11224,60,UCT/911,Multiple Dwelling 'A' - Other fire,Structural Fires,8
1.50E+15,1/4/2015 18:51,BRONX,3500,SEDGWICK AVE & W 197 ST,BRONX,10468,50,UCT/911,Utility Emergency - Electric,NonMedical Emergencies,22
1.50E+15,1/4/2015 18:51,BRONX,2527,WOODYCREST AVE & W 165 ST,BRONX,10452,44,UCT/911,Utility Emergency - Water,NonMedical Emergencies,54
1.50E+15,1/4/2015 18:51,BROOKLYN,426,TILLARY ST & GOLD ST,BROOKLYN,11201,88,PD Link/Medical,Medical - Assist Civilian,Medical Emergencies,7
1.50E+15,1/4/2015 18:51,QUEENS,5644,111 AVE & 202 ST,QUEENS,11412,113,UCT/911,Odor - Other Than Smoke,NonMedical Emergencies,9
